0,0.00792,0.537
1,0.00654,0.622
2,0.00533,0.768
3,0.00580,0.758
4,0.00436,0.820
5,0.00264,0.886
6,0.00136,0.946
7,0.00142,0.935
8,0.00085,0.963
9,0.00094,0.962
10,0.00083,0.963
11,0.00055,0.976
12,0.00050,0.984
13,0.00060,0.971
14,0.00035,0.989
15,0.00031,0.989
16,0.00025,0.993
17,0.00026,0.993
18,0.00016,0.997
19,0.00012,0.998
20,0.00011,0.999
21,0.00009,1.000
22,0.00008,0.999
23,0.00007,1.000
24,0.00006,1.000
25,0.00006,1.000
26,0.00005,1.000
27,0.00005,1.000
28,0.00004,1.000
29,0.00004,1.000
30,0.00004,1.000
31,0.00003,1.000
32,0.00003,1.000
33,0.00003,1.000
34,0.00003,1.000
35,0.00003,1.000
36,0.00003,1.000
37,0.00002,1.000
38,0.00002,1.000
39,0.00002,1.000
40,0.00002,1.000
41,0.00002,1.000
42,0.00002,1.000
43,0.00002,1.000
44,0.00002,1.000
45,0.00002,1.000
46,0.00002,1.000
47,0.00002,1.000
48,0.00002,1.000
49,0.00001,1.000
50,0.00001,1.000
51,0.00001,1.000
52,0.00001,1.000
53,0.00001,1.000
54,0.00001,1.000
55,0.00001,1.000
56,0.00001,1.000
57,0.00001,1.000
58,0.00001,1.000
59,0.00001,1.000
60,0.00001,1.000
61,0.00001,1.000
62,0.00001,1.000
63,0.00001,1.000
64,0.00001,1.000
65,0.00001,1.000
66,0.00001,1.000
67,0.00001,1.000
68,0.00001,1.000
69,0.00001,1.000
70,0.00001,1.000
71,0.00001,1.000
72,0.00001,1.000
73,0.00001,1.000
74,0.00001,1.000
75,0.00001,1.000
76,0.00001,1.000
77,0.00001,1.000
78,0.00001,1.000
79,0.00001,1.000
80,0.00001,1.000
81,0.00001,1.000
82,0.00001,1.000
83,0.00001,1.000
84,0.00001,1.000
85,0.00001,1.000
86,0.00001,1.000
87,0.00001,1.000
88,0.00001,1.000
89,0.00001,1.000
90,0.00001,1.000
91,0.00001,1.000
92,0.00001,1.000
93,0.00001,1.000
94,0.00001,1.000
95,0.00001,1.000
96,0.00001,1.000
97,0.00001,1.000
98,0.00001,1.000
99,0.00001,1.000
